Pserial	Hserial	Addnum	hhold	PersNo	FinOutC	IndOut	Sex	Age90	Adults	Children	Infants	SampType	psu	NOFHH	Relto01	Relto02	Relto03	Relto04	Relto05	Relto06	Relto07	Relto08	Relto09	Relto10	Relto11	Relto12	ReltoHRP	wt_hhld
164510101	1645101	10	1	1	110	110	2	26	1	2	0	1	2141543	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.935152624490884
164510102	1645101	10	1	2	110	110	1	4	1	2	0	1	2141543	1	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.935152624490884
164510103	1645101	10	1	3	110	110	1	2	1	2	0	1	2141543	1	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.935152624490884
164511101	1645111	11	1	1	110	110	2	62	2	0	0	1	2141543	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.978612277172759
164511102	1645111	11	1	2	110	110	1	67	2	0	0	1	2141543	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.978612277172759
164513101	1645131	13	1	1	110	110	1	57	2	0	0	1	2141543	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.995146963551846
164513102	1645131	13	1	2	110	110	2	36	2	0	0	1	2141543	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.995146963551846
164516101	1645161	16	1	1	110	110	1	41	3	1	0	1	2141543	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.16110471932847
164516102	1645161	16	1	2	110	110	2	41	3	1	0	1	2141543	1	2	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	2	1.16110471932847
164516103	1645161	16	1	3	110	110	1	16	3	1	0	1	2141543	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.16110471932847
164516104	1645161	16	1	4	110	110	2	4	3	1	0	1	2141543	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.16110471932847
164519101	1645191	19	1	1	110	110	2	26	2	2	0	1	2141543	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.20385485776175
164519102	1645191	19	1	2	110	110	1	34	2	2	0	1	2141543	1	2	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	2	1.20385485776175
164519103	1645191	19	1	3	110	110	1	6	2	2	0	1	2141543	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.20385485776175
164519104	1645191	19	1	4	110	110	2	3	2	2	0	1	2141543	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.20385485776175
164521101	1645211	21	1	1	110	110	2	73	1	0	0	1	2141543	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.918411332090957
164524101	1645241	24	1	1	110	110	1	48	1	0	0	1	2141543	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.08075827210505
164602101	1646021	2	1	1	110	110	2	62	2	0	0	1	2141175	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.938097032424339
164602102	1646021	2	1	2	110	110	1	69	2	0	0	1	2141175	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.938097032424339
164607101	1646071	7	1	1	110	110	2	65	3	0	0	1	2141175	1	96	1	11	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.034937563263
164607102	1646071	7	1	2	110	110	1	59	3	0	0	1	2141175	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.034937563263
164607103	1646071	7	1	3	110	110	2	21	3	0	0	1	2141175	1	6	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	6	1.034937563263
164609101	1646091	9	1	1	110	110	2	42	1	1	0	1	2141175	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.862255097186365
164609102	1646091	9	1	2	110	110	2	11	1	1	0	1	2141175	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.862255097186365
164610101	1646101	10	1	1	110	110	2	37	2	0	0	1	2141175	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.07157801985662
164610102	1646101	10	1	2	110	110	1	37	2	0	0	1	2141175	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.07157801985662
164616101	1646161	16	1	1	110	110	1	31	1	0	0	1	2141175	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	3.84702108935444
164618101	1646181	18	1	1	214	110	2	45	2	0	0	1	2141175	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.12077746646519
164618102	1646181	18	1	2	214	430	1	26	2	0	0	1	2141175	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.12077746646519
164619101	1646191	19	1	1	110	110	1	49	1	0	0	1	2141175	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	4.25170502666283
164624101	1646241	24	1	1	214	110	1	75	5	4	0	1	2141175	1	96	21	8	1	20	20	20	20	20	-1	-1	-1	8	.74848920082805
164624102	1646241	24	1	2	214	110	2	38	5	4	0	1	2141175	1	21	96	1	6	8	8	8	8	8	-1	-1	-1	1	.74848920082805
164624103	1646241	24	1	3	214	520	1	45	5	4	0	1	2141175	1	3	1	96	3	8	8	8	8	8	-1	-1	-1	96	.74848920082805
164624104	1646241	24	1	4	214	520	2	75	5	4	0	1	2141175	1	1	11	8	96	13	13	13	13	13	-1	-1	-1	8	.74848920082805
164624105	1646241	24	1	5	214	430	1	16	5	4	0	1	2141175	1	19	3	3	13	96	13	13	13	13	-1	-1	-1	3	.74848920082805
164624106	1646241	24	1	6	214	-1	2	14	5	4	0	1	2141175	1	19	3	3	13	13	96	13	13	13	-1	-1	-1	3	.74848920082805
164624107	1646241	24	1	7	214	430	1	13	5	4	0	1	2141175	1	19	3	3	13	13	13	96	13	13	-1	-1	-1	3	.74848920082805
164624108	1646241	24	1	8	214	430	1	9	5	4	0	1	2141175	1	19	3	3	13	13	13	13	96	13	-1	-1	-1	3	.74848920082805
164624109	1646241	24	1	9	214	-1	1	4	5	4	0	1	2141175	1	19	3	3	13	13	13	13	13	96	-1	-1	-1	3	.74848920082805
164704101	1647041	4	1	1	214	110	1	55	3	0	0	1	2141156	1	96	1	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.18584954580756
164704102	1647041	4	1	2	214	110	2	49	3	0	0	1	2141156	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.18584954580756
164704103	1647041	4	1	3	214	520	2	17	3	0	0	1	2141156	1	22	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.18584954580756
164706101	1647061	6	1	1	214	110	1	30	4	0	0	1	2141156	1	96	22	22	22	-1	-1	-1	-1	-1	-1	-1	-1	96	1.73663780649142
164706102	1647061	6	1	2	214	430	1	29	4	0	0	1	2141156	1	22	96	22	22	-1	-1	-1	-1	-1	-1	-1	-1	22	1.73663780649142
164706103	1647061	6	1	3	214	110	1	30	4	0	0	1	2141156	1	22	22	96	22	-1	-1	-1	-1	-1	-1	-1	-1	22	1.73663780649142
164706104	1647061	6	1	4	214	340	1	29	4	0	0	1	2141156	1	22	22	22	96	-1	-1	-1	-1	-1	-1	-1	-1	22	1.73663780649142
164707101	1647071	7	1	1	214	110	1	33	3	0	0	1	2141156	1	96	22	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.73663780649142
164707102	1647071	7	1	2	214	110	1	27	3	0	0	1	2141156	1	22	96	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	1.73663780649142
164707103	1647071	7	1	3	214	430	1	30	3	0	0	1	2141156	1	22	22	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	1.73663780649142
164709101	1647091	9	1	1	110	110	2	44	2	1	0	1	2141156	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	2.15782354322854
164709102	1647091	9	1	2	110	110	2	19	2	1	0	1	2141156	1	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2.15782354322854
164709103	1647091	9	1	3	110	110	1	10	2	1	0	1	2141156	1	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	2.15782354322854
164710101	1647101	10	1	1	110	110	1	38	2	2	1	1	2141156	1	96	1	8	8	8	-1	-1	-1	-1	-1	-1	-1	1	1.02475541332447
164710102	1647101	10	1	2	110	110	2	39	2	2	1	1	2141156	1	1	96	8	8	8	-1	-1	-1	-1	-1	-1	-1	96	1.02475541332447
164710103	1647101	10	1	3	110	110	2	10	2	2	1	1	2141156	1	3	3	96	13	13	-1	-1	-1	-1	-1	-1	-1	3	1.02475541332447
164710104	1647101	10	1	4	110	-1	2	4	2	2	1	1	2141156	1	3	3	13	96	13	-1	-1	-1	-1	-1	-1	-1	3	1.02475541332447
164710105	1647101	10	1	5	110	110	2	1	2	2	1	1	2141156	1	3	3	13	13	96	-1	-1	-1	-1	-1	-1	-1	3	1.02475541332447
164718101	1647181	18	1	1	214	110	2	39	3	0	0	1	2141156	1	96	3	3	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.868958689694995
164718102	1647181	18	1	2	214	430	2	74	3	0	0	1	2141156	1	8	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.868958689694995
164718103	1647181	18	1	3	214	430	1	76	3	0	0	1	2141156	1	8	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.868958689694995
164724101	1647241	24	1	1	214	110	2	46	2	0	0	1	2141156	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.993247995146393
164724102	1647241	24	1	2	214	520	2	25	2	0	0	1	2141156	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.993247995146393
165102101	1651021	2	1	1	110	110	2	23	1	1	0	1	2141025	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.04282941252795
165102102	1651021	2	1	2	110	110	2	6	1	1	0	1	2141025	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.04282941252795
165103101	1651031	3	1	1	110	110	2	38	2	0	1	1	2141025	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.974446520686184
165103102	1651031	3	1	2	110	110	1	40	2	0	1	1	2141025	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.974446520686184
165103103	1651031	3	1	3	110	110	1	0	2	0	1	1	2141025	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.974446520686184
165104101	1651041	4	1	1	110	110	1	67	2	0	0	1	2141025	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.833802574355419
165104102	1651041	4	1	2	110	110	2	65	2	0	0	1	2141025	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.833802574355419
165109101	1651091	9	1	1	110	110	1	72	2	0	0	1	2141025	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.833802574355419
165109102	1651091	9	1	2	110	110	2	74	2	0	0	1	2141025	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.833802574355419
165110101	1651101	10	1	1	110	110	1	61	2	0	0	1	2141025	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.0277686173618
165110102	1651101	10	1	2	110	110	2	55	2	0	0	1	2141025	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0277686173618
165111101	1651111	11	1	1	214	110	1	81	3	0	0	1	2141025	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.01947879569845
165111102	1651111	11	1	2	214	110	2	84	3	0	0	1	2141025	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.01947879569845
165111103	1651111	11	1	3	214	430	1	64	3	0	0	1	2141025	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.01947879569845
165114101	1651141	14	1	1	214	110	2	47	2	0	0	1	2141025	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.920573619761116
165114102	1651141	14	1	2	214	430	1	46	2	0	0	1	2141025	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.920573619761116
165116101	1651161	16	1	1	214	110	2	48	3	1	0	1	2141025	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.985098269346479
165116102	1651161	16	1	2	214	110	1	53	3	1	0	1	2141025	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.985098269346479
165116103	1651161	16	1	3	214	110	1	20	3	1	0	1	2141025	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.985098269346479
165116104	1651161	16	1	4	214	430	1	13	3	1	0	1	2141025	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.985098269346479
165118101	1651181	18	1	1	110	110	1	39	2	0	0	1	2141025	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.0618497935782
165118102	1651181	18	1	2	110	110	2	36	2	0	0	1	2141025	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0618497935782
165119101	1651191	19	1	1	214	110	1	60	3	0	0	1	2141025	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.14822123376656
165119102	1651191	19	1	2	214	450	2	55	3	0	0	1	2141025	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.14822123376656
165119103	1651191	19	1	3	214	520	2	21	3	0	0	1	2141025	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	1.14822123376656
165124101	1651241	24	1	1	110	110	2	32	2	5	0	1	2141025	1	96	1	8	8	8	8	8	-1	-1	-1	-1	-1	1	.92988101417622
165124102	1651241	24	1	2	110	110	1	34	2	5	0	1	2141025	1	1	96	8	8	8	8	8	-1	-1	-1	-1	-1	96	.92988101417622
165124103	1651241	24	1	3	110	110	1	13	2	5	0	1	2141025	1	3	3	96	13	13	13	13	-1	-1	-1	-1	-1	3	.92988101417622
165124104	1651241	24	1	4	110	-1	2	12	2	5	0	1	2141025	1	3	3	13	96	13	13	13	-1	-1	-1	-1	-1	3	.92988101417622
165124105	1651241	24	1	5	110	-1	1	8	2	5	0	1	2141025	1	3	3	13	13	96	13	13	-1	-1	-1	-1	-1	3	.92988101417622
165124106	1651241	24	1	6	110	-1	2	6	2	5	0	1	2141025	1	3	3	13	13	13	96	13	-1	-1	-1	-1	-1	3	.92988101417622
165124107	1651241	24	1	7	110	110	2	2	2	5	0	1	2141025	1	3	3	13	13	13	13	96	-1	-1	-1	-1	-1	3	.92988101417622
165403101	1654031	3	1	1	110	110	2	75	1	0	0	1	2141074	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.09741661730378
165404101	1654041	4	1	1	110	110	2	24	2	0	0	1	2141074	1	96	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.42384640155448
165404102	1654041	4	1	2	110	110	2	22	2	0	0	1	2141074	1	22	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	22	1.42384640155448
165406101	1654061	6	1	1	110	110	2	32	1	0	0	1	2141074	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10415428130057
165407101	1654071	7	1	1	110	110	2	73	2	0	0	1	2141074	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.927127863765746
165407102	1654071	7	1	2	110	110	1	73	2	0	0	1	2141074	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.927127863765746
165408101	1654081	8	1	1	110	110	2	57	2	0	0	1	2141074	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.07004817738197
165408102	1654081	8	1	2	110	110	2	59	2	0	0	1	2141074	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.07004817738197
165410101	1654101	10	1	1	110	110	1	52	1	0	0	1	2141074	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.12161542913559
165411101	1654111	11	1	1	110	110	2	34	2	0	0	1	2141074	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	2.66780731964298
165411102	1654111	11	1	2	110	110	1	35	2	0	0	1	2141074	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	2.66780731964298
165414101	1654141	14	1	1	110	110	1	44	1	0	0	1	2141074	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.27480639147588
165418101	1654181	18	1	1	110	110	2	67	2	0	0	1	2141074	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.927127863765746
165418102	1654181	18	1	2	110	110	1	72	2	0	0	1	2141074	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.927127863765746
165419101	1654191	19	1	1	214	110	1	39	2	0	0	1	2141074	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.18069974378442
165419102	1654191	19	1	2	214	430	2	37	2	0	0	1	2141074	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.18069974378442
165424101	1654241	24	1	1	110	110	2	50	3	1	0	1	2141074	1	96	2	8	8	-1	-1	-1	-1	-1	-1	-1	-1	2	1.10961181526307
165424102	1654241	24	1	2	110	110	1	51	3	1	0	1	2141074	1	2	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10961181526307
165424103	1654241	24	1	3	110	110	1	17	3	1	0	1	2141074	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10961181526307
165424104	1654241	24	1	4	110	110	2	14	3	1	0	1	2141074	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.10961181526307
165603101	1656031	3	1	1	110	110	1	21	1	0	0	1	2141202	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.583203731028616
165604101	1656041	4	1	1	214	110	2	71	2	0	0	1	2141202	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.423225657491871
165604102	1656041	4	1	2	214	430	1	70	2	0	0	1	2141202	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.423225657491871
165607101	1656071	7	1	1	110	110	2	38	1	0	0	1	2141202	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.48437981504627
165608101	1656081	8	1	1	214	110	2	55	2	0	0	1	2141202	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.52167987605679
165608102	1656081	8	1	2	214	430	1	59	2	0	0	1	2141202	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.52167987605679
165609101	1656091	9	1	1	110	110	2	66	1	0	0	1	2141202	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.47238256916754
165610101	1656101	10	1	1	214	110	2	24	2	0	0	1	2141202	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.717518816793186
165610102	1656101	10	1	2	214	450	1	27	2	0	0	1	2141202	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.717518816793186
165611101	1656111	11	1	1	214	110	2	35	2	0	1	1	2141202	1	96	2	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.502787290300773
165611102	1656111	11	1	2	214	430	1	34	2	0	1	1	2141202	1	2	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	.502787290300773
165611103	1656111	11	1	3	214	110	1	0	2	0	1	1	2141202	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.502787290300773
165613101	1656131	13	1	1	110	110	2	29	1	0	0	1	2141202	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.547231478364885
165616101	1656161	16	1	1	110	110	1	67	2	0	0	1	2141202	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.423225657491871
165616102	1656161	16	1	2	110	110	2	67	2	0	0	1	2141202	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.423225657491871
165618101	1656181	18	1	1	110	110	1	83	1	0	0	1	2141202	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.522282114102257
165621101	1656211	21	1	1	110	110	1	57	1	0	0	1	2141202	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.562452888485584
165702101	1657021	2	1	1	110	110	2	63	1	0	0	1	2141254	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.04740206748971
165708101	1657081	8	1	1	214	110	2	52	4	1	0	1	2141254	1	96	2	8	8	21	-1	-1	-1	-1	-1	-1	-1	2	1.35582262102081
165708102	1657081	8	1	2	214	110	1	50	4	1	0	1	2141254	1	2	96	8	8	22	-1	-1	-1	-1	-1	-1	-1	96	1.35582262102081
165708103	1657081	8	1	3	214	110	2	16	4	1	0	1	2141254	1	3	3	96	13	21	-1	-1	-1	-1	-1	-1	-1	3	1.35582262102081
165708104	1657081	8	1	4	214	110	1	13	4	1	0	1	2141254	1	3	3	13	96	21	-1	-1	-1	-1	-1	-1	-1	3	1.35582262102081
165708105	1657081	8	1	5	214	590	1	24	4	1	0	1	2141254	1	21	22	21	21	96	-1	-1	-1	-1	-1	-1	-1	22	1.35582262102081
165711101	1657111	11	1	1	110	110	1	73	1	0	0	1	2141254	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0117508814532
165716101	1657161	16	1	1	214	110	2	42	2	2	0	1	2141254	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.933913968057198
165716102	1657161	16	1	2	214	340	1	46	2	2	0	1	2141254	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.933913968057198
165716103	1657161	16	1	3	214	110	1	10	2	2	0	1	2141254	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.933913968057198
165716104	1657161	16	1	4	214	110	2	8	2	2	0	1	2141254	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.933913968057198
165719101	1657191	19	1	1	110	110	1	62	1	0	0	1	2141254	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.11861800901449
165721101	1657211	21	1	1	110	110	1	40	2	2	0	1	2141254	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.19998279097182
165721102	1657211	21	1	2	110	110	2	28	2	2	0	1	2141254	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.19998279097182
165721103	1657211	21	1	3	110	110	2	5	2	2	0	1	2141254	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.19998279097182
165721104	1657211	21	1	4	110	110	2	3	2	2	0	1	2141254	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.19998279097182
165724101	1657241	24	1	1	110	110	1	50	1	0	0	1	2141254	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.10555654619016
165803101	1658031	3	1	1	110	110	2	72	1	0	0	1	2141299	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.891256573738647
165804101	1658041	4	1	1	110	110	2	64	2	0	0	1	2141299	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.929580684349299
165804102	1658041	4	1	2	110	110	1	70	2	0	0	1	2141299	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.929580684349299
165806101	1658061	6	1	1	214	110	2	47	4	0	0	1	2141299	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0589229112345
165806102	1658061	6	1	2	214	110	1	51	4	0	0	1	2141299	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.0589229112345
165806103	1658061	6	1	3	214	340	1	20	4	0	0	1	2141299	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.0589229112345
165806104	1658061	6	1	4	214	110	1	16	4	0	0	1	2141299	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.0589229112345
165807101	1658071	7	1	1	110	110	1	38	2	1	1	1	2141299	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	.894237720097831
165807102	1658071	7	1	2	110	110	2	35	2	1	1	1	2141299	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	.894237720097831
165807103	1658071	7	1	3	110	110	1	4	2	1	1	1	2141299	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	.894237720097831
165807104	1658071	7	1	4	110	110	1	1	2	1	1	1	2141299	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	.894237720097831
165809101	1658091	9	1	1	110	110	2	47	1	1	0	1	2141299	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.89848076334668
165809102	1658091	9	1	2	110	110	1	12	1	1	0	1	2141299	1	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.89848076334668
165810101	1658101	10	1	1	214	110	2	31	2	1	1	1	2141299	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.08429267194206
165810102	1658101	10	1	2	214	340	1	31	2	1	1	1	2141299	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.08429267194206
165810103	1658101	10	1	3	214	110	1	2	2	1	1	1	2141299	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.08429267194206
165810104	1658101	10	1	4	214	110	2	1	2	1	1	1	2141299	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.08429267194206
165811101	1658111	11	1	1	110	110	2	71	1	0	0	1	2141299	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.891256573738647
165813101	1658131	13	1	1	110	110	2	33	2	2	0	1	2141299	1	96	1	8	8	-1	-1	-1	-1	-1	-1	-1	-1	1	1.09565132234068
165813102	1658131	13	1	2	110	110	1	34	2	2	0	1	2141299	1	1	96	8	8	-1	-1	-1	-1	-1	-1	-1	-1	96	1.09565132234068
165813103	1658131	13	1	3	110	110	2	2	2	2	0	1	2141299	1	3	3	96	13	-1	-1	-1	-1	-1	-1	-1	-1	3	1.09565132234068
165813104	1658131	13	1	4	110	110	1	5	2	2	0	1	2141299	1	3	3	13	96	-1	-1	-1	-1	-1	-1	-1	-1	3	1.09565132234068
165816101	1658161	16	1	1	110	110	1	60	2	0	0	1	2141299	1	96	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.0277686173618
165816102	1658161	16	1	2	110	110	2	58	2	0	0	1	2141299	1	1	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1.0277686173618
165818101	1658181	18	1	1	110	110	2	53	3	0	0	1	2141299	1	96	1	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	.903553877307813
165818102	1658181	18	1	2	110	110	1	65	3	0	0	1	2141299	1	1	96	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	.903553877307813
165818103	1658181	18	1	3	110	110	1	18	3	0	0	1	2141299	1	3	3	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	.903553877307813
165819101	1658191	19	1	1	214	110	2	34	2	0	0	1	2141299	1	96	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	1.27335046127107
165819102	1658191	19	1	2	214	430	1	31	2	0	0	1	2141299	1	2	96	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	96	1.27335046127107
